source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,total_services_lag1,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
AMFS,AMF,2022-12-01,2022,12,3,2138.0,0.68,794,9643.0,3.08,708,3133,0.2534,0.226,54,3108,1,3108.0,0,4,3945.0,4181.0,8126.0,6.0,3.0,3.0,15,46.10714285714286,23.857142857142858,22.25,12385.0,12086.0,24471.0,0.0,0.0,60.0,0.0,0.0,3.6802796702481486,0.1118279579345898,0.0016935483342216861,0.0,14.99602396449735,26.984031402936544,3.5032634654092374,3.752008082655569,0.11720430158999978,0.0,0.0,15.069766898949942,28.559031488433963,3.605637119652363,2,0.0645,9.0,21.0,0.263,0,0.3338653,0.0,0.0,0.0,0.334,0.0,0.0,0.0,0.666,1,-2.4492935982947064e-16,1.0,1.0,0.0
AMFS,AMF,2023-05-01,2023,5,3,1437.0,0.47,586,7466.0,2.42,653,3080,0.1903,0.212,42,3006,1,3006.0,0,4,3989.0,4171.0,8160.0,6.0,3.0,3.0,15,46.10714285714286,23.857142857142858,22.25,10771.0,10576.0,21347.0,0.0,0.0,60.0,0.0,0.0,13.07349213605286,0.09206989277354492,0.0,0.0,12.604339931520723,24.574354228153023,13.88652979173968,13.111147647583357,0.08830645232791862,0.0,0.0,12.654976214372343,26.025967015694548,14.020153008481508,3,0.0968,8.0,21.0,0.263,0,0.34318182,0.0,0.0,0.0,0.343,0.0,0.0,0.0,0.657,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
AMFS,AMF,2024-12-01,2024,12,3,1531.0,0.5,588,13735.0,4.5,859,3050,0.1928,0.2816,34,3054,1,3054.0,0,4,3918.0,4184.0,8102.0,6.0,3.0,3.0,18,43.33333333333333,22.11111111111111,21.22222222222222,11019.1,10963.0,21982.1,0.0,0.0,72.0,0.0,0.0,5.840024282605016,0.0944892478886471,0.0028225806071072498,0.0,16.60521971342224,31.384353994361817,5.674768873921004,5.93137636662571,0.10725806514301928,0.0023521505176059662,0.0,15.181141157143859,32.3017733577759,5.922438199641884,2,0.0645,9.0,20.0,0.263,1,0.14,0.18262295,0.0,0.0,0.14,0.183,0.0,0.0,0.677,1,-2.4492935982947064e-16,1.0,0.0,1.0
RTN,RTA,2024-03-01,2024,3,5,1214.0,0.99,569,5335.0,4.34,660,1229,0.463,0.537,0,1176,1,1176.0,0,3,2348.0,1176.0,3524.0,10.0,5.0,5.0,7,14.166666666666668,7.5,6.666666666666667,5779.0,4071.0,9850.0,1.0,0.2,21.0,0.45511961331341866,0.1111111111111111,8.6823047879246,0.08829071404836059,9.421265181429774e-05,0.0,14.98373087209776,28.45453493624003,8.738697746720963,8.731252294289472,0.08734858754024531,0.0005652759309411851,0.0,15.65530166828135,29.18858597512842,8.900094825839611,2,0.0645,10.0,20.0,0.263,1,0.00081366964,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,1.0,6.123233995736766e-17,1.0,1.0
RTN,RTA,2024-05-01,2024,5,5,956.0,0.84,435,3281.0,2.89,492,1135,0.3833,0.4335,1,1159,1,1159.0,0,3,2387.0,1159.0,3546.0,10.0,5.0,5.0,7,14.166666666666668,7.5,6.666666666666667,6370.0,4377.0,10747.0,1.0,0.2,21.0,0.45511961331341866,0.1111111111111111,14.938602201400265,0.18965053806702295,0.0,0.0,12.060079925883842,24.4403219714921,15.549086134920838,15.01782771848863,0.21411290365241228,0.0,0.0,12.415770754218102,24.539031604605338,15.716752448389608,3,0.0968,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.0
UTLR,UTT,2023-04-01,2023,4,2,640.0,0.42,268,3413.0,2.23,324,1528,0.1754,0.212,1,1696,1,1696.0,0,4,3360.0,2808.0,6168.0,5.0,2.5,2.5,4,4.0,2.0,2.0,3360.0,3360.0,6720.0,0.0,0.0,16.0,0.0,0.0,8.409236111921361,0.1234722230066028,0.0,0.0,14.407095692886246,28.02299926545885,9.08381945490837,8.40580554320477,0.12611111184168194,0.0,0.0,15.119620060258441,28.02199926243888,9.018930526077748,4,0.1333,10.0,17.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
HVSM,HVS,2022-04-01,2022,4,1,949.0,0.48,332,8325.0,4.18,518,1990,0.1668,0.2603,0,1455,1,1455.0,0,4,2969.0,2960.0,5929.0,5.0,2.5,2.5,13,21.166666666666664,12.0,9.166666666666666,8812.0,7250.0,16062.0,0.0,0.0,52.0,0.0,0.0,9.170111158169393,0.07333333399146795,0.006222222259061204,0.0037916666077863837,16.419417304462858,31.48149912489785,9.511708348823918,9.148944657751256,0.06347222230914566,0.006027777803440889,0.0037916666077863837,15.705842420127656,30.39049926598867,9.522972497152578,4,0.1333,9.0,18.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
AHPR,VP,2020-04-01,2020,4,3,136.0,0.14,39,919.0,0.96,78,958,0.0407,0.0814,0,945,1,945.0,0,4,1884.0,1884.0,3768.0,5.0,2.5,2.5,4,7.0,3.5,3.5,1884.0,1884.0,3768.0,0.0,0.0,16.0,0.0,0.0,11.147041400677214,0.027638889083431827,0.0,0.0,12.851397349188725,26.1164993054337,11.433152471151617,11.127541677312305,0.027638889083431827,0.0,0.0,12.851397349188725,26.1164993054337,11.413652734292878,4,0.1333,8.0,19.0,0.263,0,0.026096033,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.974,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
AHPR,VP,2020-12-01,2020,12,3,263.0,0.27,98,1737.0,1.78,161,976,0.1004,0.165,0,962,1,962.0,0,4,1920.0,1920.0,3840.0,5.0,2.5,2.5,4,7.0,3.5,3.5,1920.0,1920.0,3840.0,0.0,0.0,16.0,0.0,0.0,5.352021477110083,0.14166666816679702,0.0,0.0,14.704108905968486,28.19951533309875,5.323459673312403,5.332521418064472,0.14166666816679702,0.0,0.0,14.704108905968486,28.19951533309875,5.3039595656177045,2,0.0645,8.0,22.0,0.263,0,0.027663935,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.972,1,-2.4492935982947064e-16,1.0,0.0,0.0
AHPR,VP,2021-12-01,2021,12,3,299.0,0.32,117,2235.0,2.36,177,948,0.1234,0.1867,0,999,1,999.0,0,4,1998.0,1998.0,3996.0,5.0,2.5,2.5,4,7.0,3.5,3.5,1998.0,1998.0,3996.0,0.0,0.0,16.0,0.0,0.0,4.8070617800989055,0.05604838750134873,0.006021505291824059,0.0006182795560728478,14.219961156207388,26.371934786278715,4.601349452260121,4.787561745047369,0.05604838750134873,0.006021505291824059,0.0005510752564997121,14.219961156207388,26.371934786278715,4.581849385423445,2,0.0645,8.0,23.0,0.263,0,0.028481012,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.972,1,-2.4492935982947064e-16,1.0,0.0,1.0
KMA,WM,2024-04-01,2024,4,2,1679.0,1.11,701,5371.0,3.55,793,1514,0.463,0.5238,0,1470,1,1470.0,0,4,2981.0,1511.0,4492.0,7.0,3.5,3.5,4,5.0,2.5,2.5,2981.0,2981.0,5962.0,0.0,0.0,16.0,0.0,0.0,9.955569166731504,0.1375000012003713,0.0027222222959001857,0.0,21.74562180100216,38.79099894695812,10.290152446760072,9.998847105974953,0.14930555637304982,0.003305555662761132,0.0,18.67054755853282,34.38249897956848,10.423152651720576,2,0.0667,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
OST,DV,2024-04-01,2024,4,10,772.0,0.66,418,11072.0,9.45,702,1172,0.3567,0.599,11,1106,1,1106.0,0,4,2342.0,2273.0,4615.0,17.0,8.5,8.5,12,29.666666666666668,14.833333333333334,14.833333333333334,6295.0,6765.0,13060.0,0.0,0.0,48.0,0.0,0.0,10.357583432892959,0.14791666758764122,0.0008750000037252903,0.0,16.427279432780214,31.46099920405282,10.425291806128289,10.422569610923528,0.13736111199897197,0.0006805555688010322,0.0,16.569615319040086,32.25799906187587,10.502500262856483,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
ZD,ASS,2023-04-01,2023,4,6,3015.0,0.82,1353,23114.0,6.26,1798,3690,0.3667,0.4873,55,4200,1,4200.0,0,10,8654.0,8720.0,17374.0,24.4,12.2,12.2,16,27.25,13.625,13.625,21709.0,17774.0,39483.0,1.0,0.08333333333333333,160.0,0.5581106265512472,0.16666666666666666,8.322069702152577,0.13638888901720445,0.0,0.0,15.048007084263695,28.4074992802408,9.055264207058483,8.263569595152513,0.13638888901720445,0.0,0.0,15.048007084263695,28.4074992802408,8.996764061186049,4,0.1333,10.0,17.0,0.263,1,0.39430895,0.0,0.0,0.0,0.394,0.0,0.0,0.0,0.606,2,0.8660254037844387,-0.4999999999999998,1.0,0.0
DVD,HVS,2019-06-01,2019,6,24,1004.0,1.1,418,2616.0,2.88,159,909,0.4598,0.1749,0,917,1,917.0,0,15,10102.0,10245.0,20347.0,20.482142857142858,11.625,8.857142857142858,16,27.88888888888889,12.0,15.88888888888889,10714.0,9157.0,19871.0,2.0,0.13333333333333333,240.0,0.9163279467515955,0.22619047619047616,17.608736624982622,0.17611111082757513,0.0,0.0,14.299882324867779,28.53649921913942,18.293806174066333,17.941305428081087,0.1705555564723909,0.0,0.0,13.155058264566792,27.818999209668902,18.39866651031706,2,0.0667,10.0,19.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
DVD,HVS,2022-12-01,2022,12,24,1665.0,1.55,736,5660.0,5.28,341,1071,0.6872,0.3184,0,1093,1,1093.0,0,15,7958.0,8395.0,16353.0,20.482142857142858,11.625,8.857142857142858,13,21.166666666666664,12.0,9.166666666666666,10025.0,8756.0,18781.0,0.0,0.0,195.0,0.0,0.0,3.72509135495651,0.10698924808492584,0.000846774207167728,0.0,16.331156688271673,28.62290237475467,3.3152795348626873,3.6381425655957673,0.10658602274313408,0.0,0.0,14.942752685277693,27.629515388319568,3.331354872348608,2,0.0645,9.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
DVD,HVS,2023-05-01,2023,5,24,1229.0,1.16,676,3622.0,3.42,724,1058,0.6389,0.6843,0,1083,1,1083.0,0,15,9151.0,9151.0,18302.0,20.482142857142858,11.625,8.857142857142858,14,21.916666666666664,12.75,9.166666666666666,8889.0,7754.0,16643.0,1.0,0.06666666666666667,210.0,0.3396232718951086,0.05263157894736842,12.770655996696924,0.09099462420068762,0.0,0.0,14.579573176961432,27.382257303883954,13.915346948049402,13.010118501801644,0.07970430145180353,0.0,0.0,13.027428010458587,26.00225737402516,13.992242146563786,3,0.0968,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
AH,AHP,2019-01-01,2019,1,1,166.0,0.17,51,3785.0,3.82,332,992,0.0514,0.3347,28,0,12,0.0,1,15,0.0,0.0,0.0,35.32142857142857,18.571428571428573,16.75,4,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,2.841443525662305,0.06505376404972486,0.0065860216135299335,0.003279569819169019,15.9052160220441,30.679354039571617,3.0499112667135333,2.9194435608142646,0.06505376404972486,0.0065860216135299335,0.003279569819169019,15.9052160220441,30.679354039571617,3.127911318929726,1,0.0323,8.0,22.0,0.263,1,0.027217742,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.973,1,0.49999999999999994,0.8660254037844387,0.0,1.0
AH,AHP,2020-05-01,2020,5,1,103.0,0.1,30,531.0,0.53,95,1006,0.0298,0.0944,4,958,1,958.0,0,17,7953.0,8034.0,15987.0,35.388888888888886,18.5,16.88888888888889,4,3.0,1.5,1.5,1913.0,1883.0,3796.0,0.0,0.0,68.0,0.0,0.0,12.992788019680209,0.03440860256312355,0.0,0.0,12.972074124841921,27.07451537603973,13.755758462413665,13.070787291052522,0.03440860256312355,0.0,0.0,12.972074124841921,27.07451537603973,13.833757655594939,3,0.0968,10.0,19.0,0.263,0,0.02385686,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.976,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
AH,AHP,2022-01-01,2022,1,1,112.0,0.12,44,2720.0,2.89,184,940,0.0468,0.1957,26,948,1,948.0,0,12,8198.0,8619.0,16817.0,23.057142857142857,12.2,10.857142857142858,4,3.0,1.5,1.5,1894.0,1866.0,3760.0,0.0,0.0,48.0,0.0,0.0,4.4510537886651615,0.0817204307644598,0.0018817204281046827,0.0,15.050754799317287,28.191289538016882,4.427465064711468,4.529053744854986,0.0817204307644598,0.0018817204281046827,0.0,15.050754799317287,28.191289538016882,4.505465039001998,1,0.0323,10.0,21.0,0.263,0,0.027659575,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.972,1,0.49999999999999994,0.8660254037844387,0.0,0.0
AH,AHP,2022-05-01,2022,5,1,233.0,0.23,79,3334.0,3.28,223,1015,0.0778,0.2197,31,919,1,919.0,0,13,7915.0,8187.0,16102.0,22.857142857142858,12.0,10.857142857142858,4,3.0,1.5,1.5,1834.0,1806.0,3640.0,0.0,0.0,52.0,0.0,0.0,14.327868689772902,0.07997311808929969,0.0,0.0,12.251908681725943,25.147741210076116,15.016309570240718,14.405867870776884,0.07997311808929969,0.0,0.0,12.251908681725943,25.147741210076116,15.094308694203695,1,0.0323,9.0,21.0,0.263,0,0.026600985,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.973,2,0.49999999999999994,-0.8660254037844387,0.0,0.0
AKM,GW,2020-04-01,2020,4,5,181.0,0.17,61,5602.0,5.18,226,1081,0.0564,0.2091,7,948,1,948.0,0,4,1931.0,1931.0,3862.0,16.0,8.0,8.0,3,14.0,9.0,5.0,1931.0,983.0,2914.0,0.0,0.0,12.0,0.0,0.0,9.57243054823743,0.023333333515458635,0.0,0.0,14.801444796638357,28.229499295685027,10.345416597194141,9.458305606204602,0.02125000028560559,0.0,0.0,14.732882093555398,27.611499299605686,10.045319447749192,4,0.1333,8.0,19.0,0.263,0,0.07678076,0.0,0.0,0.0009250694,0.077,0.0,0.0,0.001,0.922,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
AKM,GW,2020-12-01,2020,12,5,352.0,0.38,93,1306.0,1.39,125,937,0.0993,0.1334,25,788,1,788.0,0,4,1599.0,1707.0,3306.0,16.0,8.0,8.0,3,14.0,9.0,5.0,1599.0,811.0,2410.0,0.0,0.0,12.0,0.0,0.0,5.109099507817538,0.14758064618874941,0.00018817204381189038,0.0,16.703871574773583,30.214837910667544,5.0322178522104855,5.079913954861382,0.1512096786711325,0.0005645161414498924,0.0,16.638322866892302,29.7682249860097,4.944026860178158,2,0.0645,8.0,22.0,0.263,0,0.12059765,0.0,0.0,0.0,0.121,0.0,0.0,0.0,0.879,1,-2.4492935982947064e-16,1.0,0.0,0.0
AKM,GW,2021-12-01,2021,12,5,881.0,0.96,329,2964.0,3.21,244,922,0.3568,0.2646,21,880,1,880.0,0,4,1790.0,1791.0,3581.0,16.0,8.0,8.0,3,14.0,9.0,5.0,1790.0,910.0,2700.0,0.0,0.0,12.0,0.0,0.0,4.467768835134163,0.09704301095697829,0.004327956947588151,0.00033602149786567814,16.646846445657875,28.992579870967454,4.226505401814657,4.459752667980689,0.10551075216743254,0.004704301055240375,0.00038978493752418665,16.401795725989086,28.223225036615965,4.157400513248097,2,0.0645,8.0,23.0,0.263,1,0.10303687,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.897,1,-2.4492935982947064e-16,1.0,0.0,1.0
AMFS,AMF,2019-06-01,2019,6,3,1434.0,0.46,549,4212.0,1.36,436,3107,0.1767,0.1403,26,3259,1,3259.0,0,4,4228.0,4359.0,8587.0,6.0,3.0,3.0,18,55.0,30.0,25.0,11807.0,11446.0,23253.0,0.0,0.0,72.0,0.0,0.0,18.332069325447083,0.1341666660685506,0.0,0.0,13.252151219546795,27.35899932715628,18.985472004943425,18.21856883896722,0.1545833346226977,0.0,0.0,13.136228594018354,28.672999186648262,18.94863821003172,2,0.0667,10.0,19.0,0.263,0,0.33537173,0.0,0.0,0.0,0.335,0.0,0.0,0.0,0.665,3,1.2246467991473532e-16,-1.0,1.0,0.0
AMFS,AMF,2020-01-01,2020,1,3,1349.0,0.41,594,10481.0,3.18,677,3298,0.1801,0.2053,14,3127,1,3127.0,0,4,4229.0,4231.0,8460.0,6.0,3.0,3.0,16,48.85714285714286,23.857142857142858,25.0,11742.0,11656.0,23398.0,0.0,0.0,64.0,0.0,0.0,5.95306193609772,0.07298387134427665,9.408602190594519e-05,0.0,17.417380669745064,32.31145071278336,5.448559207861782,6.0210269031926025,0.0717741941372233,0.0002822580657178356,0.0,17.42217438611933,34.13903136663539,5.605838734055719,1,0.0323,8.0,22.0,0.263,0,0.34020618,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.66,1,0.49999999999999994,0.8660254037844387,1.0,1.0
RSD,ODB,2024-03-01,2024,3,7,530.0,0.58,233,1230.0,1.34,28,921,0.253,0.0304,58,863,1,863.0,0,9,2340.4,4638.0,6978.4,40.55,21.75,18.8,3,15.5,7.5,8.0,1758.0,863.0,2621.0,0.0,0.0,27.0,0.0,0.0,8.705557949449942,0.10026917962575504,0.0018842529660920595,0.0,14.287327263589502,27.573189069894248,8.615517571668766,8.706341374369682,0.11372813012847027,0.0022611037137370412,0.0,14.535187939856286,27.347401668374022,8.603784198716061,2,0.0645,10.0,20.0,0.263,0,0.0,0.0,0.0,0.0010857764,0.0,0.0,0.0,0.001,0.999,2,1.0,6.123233995736766e-17,0.0,0.0
RSD,ODB,2024-05-01,2024,5,7,332.0,0.37,134,2160.0,2.41,60,896,0.1496,0.067,57,912,1,912.0,0,7,2067.0,4624.0,6691.0,39.08333333333333,21.333333333333332,17.75,3,15.5,7.5,8.0,1931.0,912.0,2843.0,0.0,0.0,21.0,0.0,0.0,14.86301903763125,0.24126344075005862,0.0,0.0,11.299639587881424,23.227741292086982,15.295545945885362,14.891050946327947,0.23508064589032562,0.0,0.0,11.456005440484132,22.929192941034994,15.364639618063485,3,0.0968,8.0,21.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.0
RSN,WDN,2021-05-01,2021,5,8,467.0,0.53,126,1324.0,1.5,165,883,0.1427,0.1869,0,865,1,865.0,0,4,1805.0,1788.0,3593.0,15.0,7.5,7.5,4,13.0,6.5,6.5,1771.0,1083.0,2854.0,0.0,0.0,16.0,0.0,0.0,10.984688051044941,0.14368279723911195,0.0,0.0,14.456513289802817,30.630482888349924,11.361233741044998,10.999097056807049,0.14502688289009114,0.0,0.0,14.428253287509564,29.663708970110903,11.441099759391559,3,0.0968,10.0,19.0,0.263,0,0.0011325028,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
RSN,WDN,2024-01-01,2024,1,8,1132.0,1.17,374,2622.0,2.7,410,971,0.3852,0.4222,0,907,1,907.0,0,5,1832.0,1865.0,3697.0,21.166666666666664,7.5,13.666666666666666,4,13.0,6.5,6.5,1832.0,1078.0,2910.0,0.0,0.0,20.0,0.0,0.0,3.1918789295064065,0.10026881828783982,0.004704300995155048,0.0017473117889015264,18.48914554362656,34.38919261706773,3.2162068975333287,3.124231242359446,0.10241935555372507,0.0013172043166974538,0.0017204300690722722,18.123256162770332,33.35564434047668,3.1681828146039317,1,0.0323,8.0,22.0,0.263,1,0.0030895984,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.997,1,0.49999999999999994,0.8660254037844387,0.0,0.0
TB,BTL,2022-06-01,2022,6,17,167.0,1.96,51,598.0,7.04,45,85,0.6,0.5294,2,85,1,85.0,0,10,9456.0,7146.0,16602.0,31.6,17.8,13.8,8,21.8,12.8,9.0,4582.0,4487.0,9069.0,2.0,0.2222222222222222,80.0,1.9235933878519513,0.625,17.458472506867516,0.16694444423127505,0.0,0.0,12.036062527365155,24.932499278916254,18.595069865385693,17.59402779340744,0.15486111271505554,0.0,0.0,11.764176522526476,23.983499355448618,18.489513903194002,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
WV,SWK,2020-04-01,2020,4,13,1280.0,1.16,781,5420.0,4.93,325,1100,0.71,0.2955,0,984,1,984.0,0,4,1933.0,1933.0,3866.0,24.0,12.0,12.0,7,40.25,23.25,17.0,4025.0,3163.0,7188.0,1.0,0.2,28.0,0.7213475204444817,0.25,9.843013818789688,0.020000000308371253,0.0,0.0,14.479947338501612,27.328499284717772,10.804472124328216,10.022416815989548,0.0184722224664357,0.0,0.0,14.325044312990373,27.39999924103419,10.804847394343879,4,0.1333,8.0,19.0,0.263,1,0.07181818,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.928,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
WV,SWK,2020-12-01,2020,12,13,386.0,0.4,161,1103.0,1.15,143,955,0.1686,0.1497,0,919,1,919.0,0,4,1818.0,1818.0,3636.0,24.0,12.0,12.0,7,40.25,23.25,17.0,3667.0,2936.0,6603.0,1.0,0.2,28.0,0.7213475204444817,0.25,5.055193621730332,0.12889785034161422,0.00037634408762378076,0.0,15.831863308145154,28.273547612851665,4.838594199989432,5.117914048899766,0.131182796852563,0.0,0.0,15.942742702140603,28.73757984048577,4.919862929851778,2,0.0645,8.0,22.0,0.263,0,0.11518325,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.885,1,-2.4492935982947064e-16,1.0,0.0,0.0
WV,SWK,2021-12-01,2021,12,13,581.0,0.62,175,2646.0,2.82,175,939,0.1864,0.1864,0,925,1,925.0,0,4,1816.0,1818.0,3634.0,24.0,12.0,12.0,6,34.0,17.0,17.0,3872.0,3678.0,7550.0,1.0,0.25,24.0,0.7213475204444817,0.25,4.321793050923315,0.08669354882772251,0.005268817166647603,0.00043010751726806805,15.943366425332202,27.687579944569578,4.077975856035106,4.403330738891557,0.07217741969932792,0.006021505311852501,0.0004569892370973223,15.762244103736775,27.544837911923725,4.154271562027955,2,0.0645,8.0,23.0,0.263,0,0.10117146,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.899,1,-2.4492935982947064e-16,1.0,0.0,0.0
BET,BTL,2023-04-01,2023,4,10,1671.0,0.98,518,3813.0,2.23,565,1707,0.3035,0.331,34,1919,1,1919.0,0,4,3892.0,3891.0,7783.0,19.0,9.5,9.5,6,18.0,9.0,9.0,3923.0,3923.0,7846.0,0.0,0.0,24.0,0.0,0.0,8.584069511087405,0.13222222235053777,0.0,0.0,14.026820331480767,28.162999346521165,9.064416767491235,8.546527780488962,0.13458333427293434,9.722222263614337e-05,0.0,14.077757400439845,27.227499278386436,9.020277777645322,4,0.1333,10.0,17.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.0
HLM,HWZB,2024-01-01,2024,1,8,2.0,0.33,2,0.0,0.0,0,6,0.3333,0.0,1,36,1,36.0,0,19,7977.34,9322.34,17299.68,29.42222222222222,13.222222222222221,16.2,5,14.333333333333332,7.333333333333333,7.0,4569.0,4568.0,9137.0,2.0,0.15384615384615385,95.0,1.897814654202382,0.6111111111111112,4.467134521548106,0.09260752761075573,0.007620967644196685,0.0,22.694373001975396,40.57645042352779,4.065521599739911,4.5191343622883,0.09260752761075573,0.007620967644196685,0.0,22.694373001975396,40.57645042352779,4.117521434536664,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
RTN,RTA,2020-06-01,2020,6,5,848.0,0.63,400,11589.0,8.67,770,1337,0.2992,0.5759,0,1445,1,1445.0,0,3,2910.0,1445.0,4355.0,10.0,5.0,5.0,7,14.166666666666668,7.5,6.666666666666667,6861.0,4897.0,11758.0,1.0,0.2,21.0,0.40242960438184466,0.08333333333333333,17.062916908661524,0.11319444552063943,0.0,0.0,13.830144735674063,28.72399930457274,18.234375393390657,17.02051364911927,0.11041666701849964,0.0,0.0,14.020755214658049,28.715999211205375,17.864055302408005,1,0.0333,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,1.0
UTG,CAS,2022-06-01,2022,6,4,769.0,0.63,286,4133.0,3.4,346,1215,0.2354,0.2848,38,1228,1,1228.0,0,6,2457.0,4415.0,6872.0,8.0,4.0,4.0,10,20.0,10.0,10.0,6967.0,6234.0,13201.0,0.0,0.0,60.0,0.0,0.0,15.83145835796992,0.1548611109972828,0.0,0.0,14.44425664320588,27.551999211973616,16.820624997880724,15.83145835796992,0.1548611109972828,0.0,0.0,14.44425664320588,27.551999211973616,16.820624997880724,2,0.0667,8.0,21.0,0.263,1,0.01728395,0.0,0.0,0.00082304527,0.017,0.0,0.0,0.001,0.982,3,1.2246467991473532e-16,-1.0,0.0,1.0
DT,SDM,2022-01-01,2022,1,10,1750.0,0.66,741,14826.0,5.61,694,2641,0.2806,0.2628,2,2488,1,2488.0,0,11,10985.0,10882.5,21867.5,20.1,7.6,12.5,6,15.333333333333334,7.666666666666667,7.666666666666667,8688.0,8400.0,17088.0,2.0,0.2857142857142857,66.0,1.9235933878519513,0.625,5.629857638750666,0.06317204346139264,0.0018817204481331251,0.0,16.198817707397925,30.5956443609089,5.418029701036792,5.300774244040811,0.06411290360033832,0.0008467742171819492,0.0,15.677459229384699,28.60209608013912,5.1053441453685044,1,0.0323,10.0,21.0,0.263,0,0.9992427,0.0,0.0,0.0007572889,0.999,0.0,0.0,0.001,0.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
